InspectionDateAndId,less_than_sensitivity_count,mean_velocity,max_velocity,std_velocity,mean_velocity_x,max_velocity_x,std_velocity_x,mean_velocity_y,max_velocity_y,std_velocity_y,mean_acceleration,max_acceleration,std_acceleration,mean_acceleration_x,max_acceleration_x,std_acceleration_x,mean_acceleration_y,max_acceleration_y,std_acceleration_y,mean_jerk,max_jerk,std_jerk,mean_jerk_x,max_jerk_x,std_jerk_x,mean_jerk_y,max_jerk_y,std_jerk_y,manhattan_distance_sum,manhattan_distance_mean,euclidean_distance_sum,euclidean_distance_mean,gaze_endpoint_std_x,gaze_endpoint_std_y,gaze_endpoint_std_combined,exclude_initial_seconds
20241009123128_82,12,22.26356224,372.5352706,38.61521659,1.505470187,252.4528571,31.94381339,0.413015385,294.7792143,31.04765563,1471.236214,14424.76012,1524.243731,-7.526591911,12186.62222,1446.553583,-0.120216006,10377.88668,1547.669544,151078.0227,866787.041,140215.4103,426.8276326,812781.4261,138379.9493,217.1513239,838370.2143,152760.2387,50915.75283,23.90410931,39414.53902,18.50447841,13.33682485,13.44309134,18.93640943,5
20241009123520_83,6,28.2556004,307.6239161,29.48009914,-0.427928985,215.5144444,25.58078257,-0.129276938,304.1191429,31.82575886,2250.513665,16986.84612,1979.971723,17.35529653,13745.35414,1828.660652,-11.26235178,13603.19819,2375.009885,227049.1501,1913186.818,199211.3801,-1000.936923,1759443.194,185484.4393,724.0986523,1566296.566,238391.4578,43330.83194,21.6437722,34465.3382,17.21545365,13.22781415,12.33586675,18.08725175,5
20241009123619_84,1,19.54693395,181.3512755,24.61380733,-0.822018396,152.4907692,21.87094458,0.767980923,125.565625,22.54591786,1919.309509,9603.294861,1717.255641,2.816608488,6757.99413,1586.382091,-3.972866495,8656.002327,2028.813463,235670.6081,1014490.657,197282.8095,-213.5466869,656920.648,188499.0517,621.3962875,1012800.263,242752.5865,31836.5668,22.3571396,25361.12836,17.80978115,11.91039383,13.95466881,18.34639645,5
20241009123931_85,10,26.52724798,349.3402011,37.92293388,0.551112023,333.3055714,29.61061501,-0.845164879,261.3124,35.55330154,1958.634666,19245.5704,2210.316207,-17.02554259,16142.45604,1869.229327,9.913551828,14951.93878,2286.337916,204509.2921,2170383.194,231998.9927,1542.413915,1843432.781,194787.3386,-480.5602158,1991147.316,240214.2084,65689.51414,23.35212021,52714.259,18.73951617,11.76113997,13.59157981,17.97374349,5
20241009124003_86,1,24.15819711,186.365376,24.81151655,-0.540892676,151.3307143,23.81615333,0.709936818,125.8489333,25.12417375,1927.382723,8262.659307,1475.17,8.113033475,6989.227778,1481.368657,-9.569852019,8247.278418,1922.581647,207248.7795,952086.2967,157023.9566,-624.8423782,770541.3764,155116.2641,919.5827081,947639.9956,208677.4738,32279.11968,20.86562358,25226.20711,16.30653336,11.57354378,13.26686227,17.60558293,5
20241009133840_87,2,15.7842373,143.7750024,21.37806241,0.517378475,124.431375,18.28881567,0.731358799,127.9591176,19.25825419,1226.637115,9015.043874,1132.662574,10.79567437,5886.377778,1017.353894,-8.083812433,8673.955556,1323.771988,126171.282,674094.0672,109291.7007,-1074.679784,392425.1852,100489.8894,355.1998507,647521.3958,133283.042,29892.55217,22.54340284,23583.82331,17.78568877,12.08850794,13.87868787,18.40516235,5
20241009134250_88,1,14.07219735,155.0923589,21.05154359,-0.617250657,126.1050625,18.10907374,0.353045919,146.3689333,17.68474016,1132.013404,10013.13437,1148.005094,0.346942771,6426.032409,1064.501967,2.672271365,9939.352593,1210.866774,119835.4918,1227867.443,114945.9463,4.832607755,535540.7071,106948.708,-74.7668652,1223686.083,127023.9502,30127.2075,22.6350169,23863.7874,17.92921668,12.00904483,14.08459338,18.50926602,5
20241009134534_89,1,13.74478757,343.4981942,31.0455788,0.501572111,342.86786,26.03779476,0.48002234,212.4768667,21.77839287,942.5926994,8473.390546,1301.238721,-3.98468996,8019.251701,1134.268673,-2.450660501,8265.62451,1138.031591,98427.78647,1204789.969,125379.4114,395.6255795,557546.1923,109160.5395,954.9142863,1203948.735,116150.4808,32528.87455,22.69984267,25376.0931,17.70836922,12.37915749,13.85441012,18.57924165,5
20241009135010_90,2,16.34719109,211.331844,28.1543016,-1.165416447,189.6398571,22.26499826,-0.128975754,189.76875,23.72320335,1407.178021,9950.999259,1659.213948,2.423956092,6995.266436,1348.308837,0.19824367,9329.693878,1707.395171,163350.0782,1122294.098,181503.2014,13.68041737,799435.6281,148526.5591,367.5043756,1115790.087,193820.4998,93982.60185,31.51663375,73864.12198,24.76999396,12.7114755,19.31536366,23.12282169,5
20241009140537_96,1,19.90767212,371.6173226,33.99397517,1.968318945,284.9593933,31.03845986,-1.731714743,238.5321333,24.11735166,1516.403064,16189.3101,1560.584951,-6.42880484,15196.02893,1566.949084,5.909665402,8387.857143,1509.800634,166121.2605,1652241.627,161083.6234,-304.1128504,1548701.013,163618.0814,721.438125,657314.157,163623.7066,26706.6441,22.70973138,21169.99187,18.00169377,12.26191851,13.80202617,18.46213888,5
20241009140808_97,6,23.43631336,269.1008145,32.01807893,0.021648156,167.4929231,20.26579576,0.304315517,261.5707143,34.111913,1854.716535,19141.59191,2099.156044,-1.02890228,11485.46502,1376.381155,-7.280874945,18900.2611,2439.661937,190969.8944,2314555.475,211434.1681,4.154018307,1303693.761,140486.1744,329.0649334,2292774.333,247865.7591,46129.88452,24.26611495,37082.03817,19.50659557,11.58808907,15.74848778,19.55245958,5
20241009141636_105,1,17.18594005,264.8756022,24.68821987,0.638538905,155.5846667,21.45877222,0.829095864,214.3653333,21.0544698,1272.664814,9257.909738,1189.474544,-6.988029368,5267.491503,1146.758995,-6.101706025,9154.858944,1311.252517,129874.5263,920128.0609,115313.4305,686.6328463,507770.6151,114842.7337,653.1318294,916128.0857,130287.4832,29897.65774,22.80523092,23762.26779,18.12529961,12.33105195,14.04583159,18.69064545,5
20241009141929_107,1,30.58479397,526.9320631,43.71304492,-0.512325453,369.435,31.42975176,0.576553381,389.2125,43.10261862,2391.767594,26446.51919,2852.686428,3.194634574,15272.56735,2079.701953,-7.083957758,26000.17567,3087.580198,253823.006,2590287.618,303217.2186,-397.8301198,1780532.843,222679.9392,-322.8987928,2551053.613,326772.3706,146625.0289,35.91989929,112238.3353,27.49591752,14.30646976,20.80362493,25.2480868,5
20241009142157_108,1,17.29952473,239.3937497,25.32318306,-0.433242268,158.5119375,19.58633148,0.664440156,194.9996923,23.58566505,1429.243871,11195.1547,1464.462829,6.635518896,9727.729592,1333.862512,-6.417495684,7351.935846,1551.810235,150602.837,1039057.96,148841.4699,-1096.371552,1012170.231,139092.4078,-105.0732244,859775.1913,159646.756,36489.4001,23.60245802,28646.4179,18.52937769,12.23021947,13.73077367,18.38783331,5
20241009142541_110,1,18.60856014,252.1816936,26.37012901,0.496812139,155.422975,22.82793574,0.465960257,198.5933167,22.80534198,1528.409816,13542.2192,1546.290897,1.30108679,8650.771667,1448.872451,5.794461007,10419.01389,1621.044557,163037.8433,1127901.053,159941.7267,-194.3185526,763590.4906,151491.5714,-86.76282493,871916.0519,170917.9709,29752.01671,22.71146313,23490.39268,17.93159747,12.01960946,14.15373518,18.56877031,5
20241009142805_111,1,11.19840582,104.9231587,18.91135695,0.840698597,101.2207692,15.89138866,0.486019168,97.76113333,15.15138583,860.6544966,6700.050769,1128.840622,-0.009161023,6698.642857,961.4049969,0.505511758,5872.982993,1044.369421,92733.45825,578696.3491,112996.1087,334.2517514,576540.958,97496.51913,-62.12513317,576095.6106,108912.4788,29289.84573,22.39284842,23347.57338,17.84982675,12.08819079,13.95030394,18.45901776,5
20241009142901_112,1,15.22220771,190.1494686,24.26304768,-0.788503165,122.3367692,20.19665784,0.361829341,145.5696923,20.29170876,1310.771153,8809.099742,1497.20508,11.82424245,7541.059172,1293.086274,12.56078858,7437.16254,1512.406813,143152.2128,899362.9528,152555.8235,-754.0713633,693759.705,134309.6652,-1098.416888,899357.1605,160390.0682,29451.44997,22.27795005,23359.23307,17.66961654,11.73500476,14.01828948,18.28176076,5
20241009143249_114,1,12.10215672,102.9102403,17.86733815,-0.48521465,94.43321429,15.81208277,0.700645886,102.8614667,14.66136659,1028.432664,6235.88926,1141.84217,-0.4160676,5507.430972,1019.447319,6.646708275,4627.040816,1149.852206,115848.6389,748500.0607,120713.8716,265.7837938,688847.3639,110604.3577,-484.154793,502003.9467,125535.3215,29378.59604,22.27338593,23374.03987,17.72103099,11.89256669,13.77958607,18.20192668,5
20241009143600_116,3,32.41354955,308.1085744,44.00620999,0.946028673,202.4073077,22.71599425,-0.689944515,257.0692857,49.69705548,2985.855206,27464.6936,3534.168895,-6.303834669,9659.038462,1602.367032,20.86148624,27401.6585,4340.233409,334272.379,3508069.735,405008.1735,1099.967002,1149498.999,175004.1731,-1876.675733,3396854.389,495114.5842,72903.0025,27.23309769,55210.84012,20.62414648,12.14002744,14.20933224,18.68917839,5
20241009143704_118,1,22.77992527,176.0705598,26.16916024,-0.031167,174.9089053,29.65781211,0.298522344,98.20314286,18.00205646,1971.144213,13119.91366,1972.604743,9.668452263,11991.12384,2364.636035,-3.951235613,9089.463757,1478.163154,205566.1889,1244800.798,200083.2737,-1255.45501,1190652.827,242059.6776,526.5105639,1038716.624,153935.1601,47073.90391,23.75070833,35554.31902,17.93860697,11.39304659,13.40640634,17.59355682,5
20241009144029_119,2,17.28072998,254.9623189,26.42750429,-0.724682659,196.6593571,21.48978489,0.500137541,207.9504286,23.11818449,1487.708617,9786.988464,1549.500219,7.633780641,8164.160431,1303.240168,1.960856681,9754.260621,1707.551113,165985.7622,1235462.528,166706.3216,-590.8472767,634629.7859,138380.2295,-331.4173982,1204973.518,190243.8542,34110.43093,23.52443512,26844.80434,18.51365817,12.71618708,14.41445702,19.22181014,5
20241009144121_120,1,16.94067289,109.4200733,20.6763735,-0.705620295,100.3545714,18.5764775,0.202587577,96.58653333,19.20610218,1520.422204,7619.828865,1355.50753,-0.172364622,6997.497041,1303.231524,8.543283772,5651.927083,1565.43889,168715.3537,787934.9757,143526.2651,-32.48581619,698847.1653,139202.2914,-1048.511878,727933.6293,172297.0718,27715.33203,22.06634715,22114.80007,17.60732489,11.88291287,13.75428727,18.17646931,5
20241009144148_121,1,19.86326946,150.3337429,24.01061362,0.667323936,150.297875,21.56300202,0.030699765,121.0097059,22.4866565,1737.332236,8146.303741,1580.907351,4.652236067,7029.864889,1433.727213,9.19142594,7859.557823,1860.621268,181855.9019,890942.883,158054.1456,-530.3680698,623567.6984,146436.813,-1522.731823,879197.2519,191327.8386,32152.3643,22.65846674,25418.86915,17.91322702,12.56497934,13.67784728,18.57315837,5
20241009144501_122,10,24.42570034,241.1857098,29.15343906,-0.362292608,148.1707615,20.43251059,-0.172218493,239.5546667,32.07630655,2169.137291,14601.64992,2017.97032,0.033447836,8367.159763,1564.266519,1.347871003,14463.48661,2516.034427,240371.7572,1771904.821,213839.8165,249.0832942,995491.8679,169469.5969,548.1203016,1750089.089,273469.8192,72769.4471,21.53579376,56548.10455,16.73515968,12.86122652,12.01721279,17.60183374,5
20241009144508_123,1,18.41042197,325.4226581,28.11382602,0.531586914,233.5661538,24.40146424,-0.422164111,226.5982308,23.09628946,1464.123968,13047.27307,1653.510337,3.924141003,10254.89304,1553.797307,4.536130988,12890.32872,1569.532855,159405.6907,1474129.199,175013.9896,-653.3802368,914495.1672,167193.4174,26.03285913,1156181.424,167588.7956,42584.93274,23.57969697,32534.66304,18.01476359,12.6992228,13.39961216,18.46130726,5
20241009144704_125,5,21.1695505,160.0395148,24.6151093,-0.657193115,147.3869286,22.11294017,0.473758837,120.0773571,23.75741991,1928.727501,9223.400708,1673.930457,7.199295717,7587.212061,1543.43262,10.17906416,8576.954082,2034.623614,207208.2579,969158.3699,173492.3072,-267.5942528,755208.3901,160843.701,-664.6065317,959719.6929,217171.8981,29632.93837,22.48326128,23314.77853,17.6895133,11.63783194,14.00151489,18.20663482,5
20241009144951_126,2,23.83120611,475.3335619,37.62685953,-0.70144593,117.6083571,18.41471885,0.371869776,470.5850769,40.54595861,2039.799341,19180.8065,2336.733381,4.243146069,10492.5,1405.087473,0.335534457,19180.10442,2765.287566,230442.1441,2198242.688,258462.2652,-106.0739443,1365215.066,159082.8366,476.4043311,2155227.513,307569.0771,40753.13811,24.57969729,31618.68322,19.07037589,11.85522113,15.1083315,19.20437317,5
20241009145220_128,1,18.01623247,206.8320225,21.21680563,0.341550333,188.7958,19.53122171,-0.056574223,88.52588235,19.82798515,1449.502366,8865.024014,1269.489173,0.307713399,8864.974902,1174.519657,2.823440888,7900.174556,1527.466981,150114.9224,819959.3365,124210.5444,-250.3983103,591870.4529,117757.3796,335.5300102,808096.1197,155228.1338,32990.82513,22.73661277,26109.69057,17.9942733,12.39451045,13.22691325,18.12664126,5
20241009145521_130,1,17.77346127,180.3975754,24.26039154,0.395663327,159.6218462,21.52298219,0.229155156,172.4813333,21.00034998,1429.980031,7305.230794,1340.661654,-6.665890789,6599.203704,1206.294565,-13.31555242,6878.221371,1544.942797,155321.0067,775278.9007,137037.0613,1378.588203,565332.28,123403.3202,1206.453557,698337.5177,166349.1384,36056.43709,21.79953875,29011.07685,17.53994973,12.93871552,12.67002872,18.10911337,5
20241009145620_131,6,25.82648918,323.4585589,36.64717194,-0.922272262,317.9208462,39.8520317,-0.206207135,138.0277,20.51694948,1742.691855,20830.30395,1748.421489,5.184932469,19830.49451,1910.377113,7.523964392,7680.855018,1563.434807,176852.6774,2710478.586,170895.1589,-36.789282,2555949.59,184206.4023,-1184.364614,902117.4323,162937.4791,69579.93404,20.13308277,57490.8799,16.63509256,12.37538136,10.10815905,15.97889055,5
20241009145632_132,1,20.111702,169.0764135,21.9079435,-1.150830118,168.6481333,21.89714225,0.442312491,106.664,20.08565798,1587.461647,11083.91858,1415.101565,1.493950578,10969.71684,1518.665931,-8.273877733,8296.57739,1488.667197,167905.0212,1188679.306,147396.6629,-360.5164071,1031941.084,157782.0452,800.2017703,967518.1376,158183.2111,51224.38247,24.65080966,39586.87791,19.0504706,12.16604771,14.10180077,18.62454031,5
20241009150015_133,2,14.69837024,160.2480637,22.26681775,0.487854061,120.2721429,19.69392685,0.71166581,105.8964286,17.97937807,1182.755862,10371.11352,1314.190238,3.697467926,8354.732218,1266.09204,-3.101185465,7257.910566,1234.096863,122953.921,1040399.135,129926.7236,5.136647712,872336.4994,127197.3192,9.837396128,698522.1142,125775.443,30110.76197,22.5043064,23933.09613,17.88721684,11.94565723,14.16406408,18.52888118,5
20241009150252_135,1,16.87028945,176.60592,21.83834227,0.706686918,106.309,17.90000791,0.681075355,171.6318462,20.97966411,1334.412512,7860.941166,1196.355958,-5.142924443,5519.377551,1128.773803,0.270293436,7836.045387,1392.03718,139556.3937,870664.7513,117046.3461,429.8501377,499908.9668,115831.8401,-461.2279924,868643.0627,140564.6523,28667.50443,22.05192648,22885.6919,17.60437839,11.83453662,13.76719042,18.15466301,5
20241009150320_136,5,14.0433777,128.148088,19.62239066,-0.842733448,106.2661111,16.96911991,0.625386908,107.56175,17.12315198,1107.941343,5286.206404,1047.6737,1.335008658,4315.976529,904.5090984,-1.067868849,4765.266876,1227.605218,118588.6266,722809.7121,107352.729,63.63931033,663852.5413,92915.04647,-200.8193713,530443.8301,130209.9096,28657.7224,22.2325232,22715.75269,17.62277167,11.8728642,13.85239602,18.24428075,5
20241009150417_137,2,21.37381591,303.2304794,29.41821276,-0.535930758,172.2553125,21.50405359,0.283542772,303.1246667,29.31687756,1778.207238,12978.48725,1959.392982,1.555049238,9052.202999,1471.023458,14.58226321,12293.54422,2199.344622,188791.2271,1299404.87,202391.2999,90.83107729,1097707.16,154028.2527,-605.1310622,1262993.872,229954.9709,38339.10591,24.21927095,29536.7109,18.65869293,12.99410836,14.29143918,19.31559178,5
20241009150719_139,7,17.80632749,153.0808442,20.57954963,-0.51916029,106.095,16.7534864,0.416145269,137.6193077,21.43504492,1514.579623,8911.109937,1337.763447,6.260856779,5452.118907,1127.14931,-2.536791978,8404.563492,1677.215333,161509.8529,1003360.639,139817.8978,-899.7150376,552614.428,117649.5634,358.2064185,979923.2561,178303.448,39863.19184,23.58768748,30762.43663,18.20262523,12.62706851,13.74416153,18.66399838,5
20241009150826_140,1,12.32703126,165.201372,20.39250849,0.701842609,110.71,17.26350392,0.507476934,123.6913846,16.40217724,970.5878872,5622.269346,1161.918696,-4.147821677,4530.3,951.511719,11.88345396,5382.010174,1177.524068,102446.5805,787799.1032,116168.4351,146.8435909,575609.8112,95367.17568,-1435.807993,747491.8998,122038.6245,29389.34031,22.572458,23296.65665,17.89297746,12.11697892,14.04432641,18.54896985,5
20241009150907_141,1,19.122736,266.5689933,24.39607843,0.973076355,242.1880576,22.16482847,0.451126492,148.25275,21.6429587,1574.55883,11343.74642,1384.205659,-6.71975634,10120.85621,1279.521038,0.607330559,7364.538143,1660.73514,167295.011,899824.1969,139533.4795,478.9312229,702720.2271,129696.725,-682.9666216,810191.1698,175029.3584,93930.77396,23.56517159,72125.38304,18.09467713,11.88693842,13.89496423,18.28576867,5
20241009150955_142,10,22.82378106,313.8289015,36.1114511,0.006613772,172.0039231,22.90352461,-0.270866245,310.46,36.05990891,2015.943313,25410.69702,2881.184032,6.978779886,19884.50555,1836.286538,-6.929542196,24440.37114,2998.867102,222161.1415,2708175.95,320490.5748,45.52385105,2127911.356,202346.1426,-528.5511609,2212455.515,333354.9737,53314.87997,24.34469405,42121.68083,19.23364421,12.1131423,15.46999685,19.64813016,5
20241009151242_143,1,15.23624158,126.2576787,21.18786853,-0.612212025,111.465625,18.23987724,0.190201688,102.2842105,18.6538127,1371.432627,11403.17239,1432.69367,-3.299670034,10067.21944,1234.071864,4.636621109,6798.047337,1552.569757,147934.9421,1373644.054,152208.9589,137.1705591,1256960.289,132774.6457,-532.9491568,824856.6227,165598.6258,29720.49796,22.44750601,23564.80415,17.79819045,11.92508136,14.11959848,18.48162944,5
20241009151400_144,1,15.02305274,164.238886,20.60788838,0.888857807,155.1628571,19.28038849,0.406840876,112.6315,16.66397939,1196.810195,7054.60611,1151.954366,-0.181487694,6184.741617,1124.235099,7.112553364,5036.578231,1222.864802,128915.442,922941.6016,121346.0289,52.82179069,809347.88,117937.7766,-618.4411636,542711.1435,132039.1817,29122.10547,22.43613672,22998.51041,17.71842096,11.74404981,13.94982727,18.23514154,5
20241009151614_146,1,20.30784885,147.7491935,22.79007771,-0.415050668,145.9492308,20.94692747,1.02334995,109.9818571,22.17663375,2039.686108,11629.42816,1720.583649,0.101034172,8947.971729,1721.721221,2.129915437,8217.533333,2038.724848,253554.6919,1599798.311,209468.6213,321.5438656,1209921.357,211584.0134,-518.7921105,1088425.823,251791.4173,36048.61392,23.10808585,28352.75063,18.17484015,12.38481206,14.21307402,18.85192411,5
20241009151709_147,1,17.60999666,177.6082777,24.19849877,0.469405368,165.7027692,20.1276548,0.721884372,164.7571429,22.13177307,1540.077432,14576.2636,1508.218728,-4.305596457,9114.443787,1258.366308,-1.596616686,11375.16484,1750.158672,163499.304,1506330.739,151873.0101,188.6847042,702080.7953,128118.421,-356.840816,1426616.244,182709.9911,34434.06003,23.7968625,26971.43805,18.63955636,12.33411156,14.47998572,19.02104872,5
20241009152049_149,1,12.09307964,157.5971647,21.60555544,-0.536889526,137.9486429,18.86321298,0.697892464,110.5365294,16.01394682,1024.038694,7185.13579,1250.293065,-1.469967408,6253.407452,1034.042976,-3.939893595,6370.465186,1242.024733,113464.5226,757270.7265,127770.0836,330.4235274,540379.8715,106945.0958,686.132839,697701.0451,133272.4979,30229.79346,22.66101459,24015.54661,18.00265863,12.01524192,13.9368393,18.40112845,5
20241009152123_151,1,18.83812913,166.4866055,24.45818085,0.776333129,133.4903846,21.82335228,0.687271395,148.8544286,21.81155611,1837.045408,7605.812278,1592.625503,-8.471375609,5777.375566,1587.620341,0.163496548,7533.066667,1841.35322,224268.0782,955994.7754,187937.4069,390.6090877,776429.9118,188827.4231,-87.30560417,921083.8095,223518.867,31597.09543,22.2045646,25013.51004,17.57801127,12.01813251,13.67591695,18.2062136,5
20241009152427_153,1,23.69441596,312.0236927,33.40234662,0.807254932,133.5585714,22.162465,0.404860825,311.4638462,34.42603201,1878.070509,23235.79442,2224.674191,11.18406222,12068.42116,1537.312017,9.786970365,23182.10904,2472.402675,198723.1334,2739468.206,235848.0013,-1310.558493,1329800.297,160252.4514,-824.7388012,2732191.69,263499.3691,38767.86759,22.15306719,31469.66597,17.98266627,10.76032516,14.82184641,18.31588733,5
