InspectionDateAndId,less_than_sensitivity_count,mean_velocity,median_velocity,std_velocity,max_velocity,mean_acceleration,median_acceleration,std_acceleration,max_acceleration,mean_jerk,median_jerk,std_jerk,max_jerk,saccade_count,saccade_rate,saccade_distance,fixation_time,fixation_to_saccade_ratio,saccade_mean_amplitude,saccade_median_amplitude,saccade_std_amplitude,saccade_max_amplitude,saccade_mean_duration,saccade_median_duration,saccade_std_duration,saccade_mean_peak_velocity,saccade_median_peak_velocity,saccade_std_peak_velocity,saccade_mean_curvature_index,saccade_median_curvature_index,saccade_std_curvature_index,main_sequence_ratio_mean,main_sequence_ratio_std,diagonal_saccade_ratio,microsaccade_count,microsaccade_frequency,microsaccade_mean_amplitude,microsaccade_std_amplitude,microsaccade_mean_duration,microsaccade_std_duration,microsaccade_mean_peak_velocity,diagonal_microsaccade_ratio,swj_count,swj_frequency,swj_mean_amplitude,swj_std_amplitude,swj_mean_duration,swj_std_duration,fixation_count,fixation_mean_duration,fixation_std_duration,fixation_mean_dispersion_x,fixation_mean_dispersion_y,fixation_mean_bcea,fixation_max_bcea,direction_changes_45,direction_changes_90,direction_changes_135,direction_change_freq_45,direction_change_freq_90,direction_change_freq_135,angular_noise,pursuit_count,pursuit_mean_duration,pursuit_std_duration,pursuit_total_time,pursuit_time_ratio,pursuit_interruption_count,pursuit_interruption_rate,max_absolute_acceleration,velocity_complexity,fast_saccade_ratio,exploration_x_range,exploration_y_range,exploration_area,mean_distance_from_center,std_distance_from_center,center_to_periphery_transitions,exploration_entropy,low_freq_power,mid_freq_power,high_freq_power,high_to_low_freq_ratio,total_power,manhattan_distance_sum,manhattan_distance_mean,euclidean_distance_sum,euclidean_distance_mean
20241016162040_568,1.0,16.658606026902937,0.0,21.905923293033865,237.55113553760256,-18.99618633313451,0.0,1526.4198877071144,7411.2131329919,1014.7900151825298,0.0,150487.3865276195,921510.0825432366,529,16.426530865730964,394.2927239228406,22786.0,2.419409641112762,1.4790173293697324,0.74219475093822,2.213377979940726,12.114477030043064,56.53913043478261,41.0,42.45064386391857,51.413270734821225,46.07631018869075,23.359150665057275,1.4971490817825683,1.2809447182841263,1.1440284891342203,37.588011814521366,31.55300563201565,0.3391304347826087,101,3.136256365668861,0.4675524358299523,0.3506515746461719,47.56435643564357,24.88047301514005,42.83121780567615,0.42574257425742573,59,1.8320705502422059,0.602128767798541,0.15503872350902217,45.779661016949156,37.73999712421741,62,188.17741935483872,127.96490499144404,0.13344120446561833,0.10788298737640149,,,731,499,284,22.699043597068687,15.49496956899764,8.818780275742144,0.9775545465706608,0,0,0,0.0,0.0,0,0,13941.127187032369,1.3149913778894065,0.0319634703196347,37.80206,39.72208,1501.5764514848,17.586881908932828,5.660793258550952,2,4.4318782207001375,167979.67227771186,113059.68719785496,281465.1315671153,1.6755904315718868,562504.4910426821,33813.73700139001,22.042853325547593,27017.393054587395,17.612381391517207
20241016162349_570,1.0,24.213483346281844,22.483705601307676,33.86191852480712,327.57818978306705,-58.825831667046955,0.0,2144.568033946582,11743.618546032496,2330.089607659823,0.0,217974.5074425711,1391749.4844930426,942,26.941226941226944,918.7474824748033,18705.000000000004,1.150369003690037,2.627314776766572,1.19952607213442,4.420147740956656,29.326718942077374,61.36363636363637,41.5,48.148959636212155,78.39572051002985,51.62132693535458,51.25662675182267,1.7751838617873488,1.2750213953899667,1.535586713563776,46.71766235072714,40.70890790552453,0.20454545454545456,163,4.661804661804661,0.4714343445587427,0.32696013012875463,49.5398773006135,24.076627517635888,40.15971916722901,0.2085889570552147,20,0.572000572000572,1.712473257985091,3.587919359503562,-625.25,2946.8451753527875,117,67.91452991452991,1255.3969683930338,0.25144438471078046,0.1731167177377976,,,1445,974,474,41.32704132704132,27.856427856427853,13.556413556413554,1.0681901994704703,0,0,0,0.0,0.0,0,0,14640.975553927705,1.3984736537300761,0.08532934131736528,44.95473,48.344390000000004,2173.3089994647003,16.17557243514857,6.311907827526454,22,4.464451358556117,484641.87355428084,294982.6859877336,1118752.9659014854,2.308411689020476,1898377.5254435,58486.063805380996,21.880308195054617,46838.31672400331,17.52275223494325
20241016162519_571,1.0,14.957024717806132,0.0,24.299096137398642,263.73102771164235,-17.51787119005672,0.0,1218.532620037656,4917.865582426502,666.4750614773337,0.0,115317.36961265061,527484.6902604201,308,10.588558855885587,276.4548871430733,23637.999999999996,4.337247706422017,3.810157396364523,1.5313566321035315,4.561498364227502,17.973470186314106,77.15217391304348,50.5,59.368403026212505,69.10468398774198,56.22137305626936,43.03936370611371,1.2862718717399675,1.0415711294623315,1.1131671952269306,29.799293201463595,31.49247082557392,0.30434782608695654,74,2.544004400440044,0.3862897854660767,0.2960196082079458,47.0,16.60999373545613,31.521154055651017,0.2972972972972973,12,0.41254125412541254,0.9278236139187873,0.35255292473979694,59.333333333333336,21.30857938848941,77,259.1818181818182,262.5679739955404,0.18136230122206742,0.16917035207480532,,,601,394,210,20.66144114411441,13.545104510451045,7.2194719471947195,0.8648424921686291,0,0,0,0.0,0.0,0,0,6311.352858898703,1.6245942355414378,0.05029013539651837,39.668000000000006,42.483900000000006,1685.2513452000005,17.3713224405325,5.794839298468876,2,4.417888197062822,204198.08397083584,99739.37337060385,231250.63400501985,1.1324818994778019,535188.0913464595,33627.725313999996,21.667348784793813,26970.164225058237,17.377683134702473
20241016162726_573,2.0,14.52280384526043,0.0,26.932155500276963,309.5160658598309,-10.28523721221732,0.0,1630.0485933481323,10606.873890675774,463.36969921833185,0.0,187147.6908690421,719347.7446370571,456,16.892642809513227,329.8115290546632,20220.0,2.984942426926483,2.3907939902048727,0.7233564014351134,3.623913201631886,20.775258388722726,53.90243902439025,30.5,40.00780709058548,61.421291801613734,44.14405362470772,42.935664499147904,1.2292633722415676,1.0744379117894254,0.9836152884131321,35.75201926829126,32.472237171216236,0.2926829268292683,67,2.4820330443802328,0.4042310764348558,0.3146127010461786,38.507462686567166,20.27304153216842,39.4133724834506,0.22388059701492538,5,0.18522634659553974,0.804036643387869,0.13259695716213105,76.6,75.37267409346705,91,168.4945054945055,127.53042072999152,0.07486303465134446,0.04211025653383295,,,537,364,194,19.89330962436097,13.484478032155295,7.186782247906942,0.7230616388947942,0,0,0,0.0,0.0,0,0,10606.873890675774,1.854473542935469,0.048283885980221056,39.20133,42.44901,1664.0576491833,17.517220009323207,5.735711447267677,4,4.340271689268784,219601.8125464222,141574.11640707354,340439.7127522123,1.5502591203806473,701615.6417057081,37369.642654097,21.726536426800582,30141.704584529085,17.524246851470398
20241016162958_574,1.0,17.37443303648448,0.0,25.5896740428396,214.69335273136699,-14.293732541294338,0.0,1379.3625125338701,6432.048953274889,435.8998281312636,0.0,140186.55895765085,644487.7720533775,489,15.00414224785984,398.44407855806946,24637.0,3.097435252703042,2.850417941974514,1.243638200658059,3.6801575766558585,16.874073938093456,62.449438202247194,45.0,40.269600220657445,61.854315165964415,47.97182973012645,37.67629822561683,1.128115480022216,1.050756497037149,0.8620602896565203,26.621298387645435,26.205074141127145,0.2808988764044944,103,3.1603817004694545,0.33818610872052,0.313132415763609,46.89320388349515,22.94904131989223,34.358493762261595,0.1650485436893204,11,0.3375164922831456,0.9290647480342668,0.2872296100217978,52.63636363636363,21.764327474406905,92,207.5326086956522,126.45066498758874,0.15519692968946144,0.11921973686937715,,,755,501,303,23.165904697615904,15.37234205762327,9.297045196526648,0.8784123246954877,0,0,0,0.0,0.0,0,0,7473.430741495083,1.4728350553427545,0.05285638013881474,42.28927,45.001090000000005,1903.0632453043004,17.2862956594331,5.508124012849875,4,4.761130416306282,278445.66858483804,147171.34369585573,351311.54386111756,1.261687946688524,776928.5561418114,40856.431545700005,21.801724410725722,32558.13258142475,17.373603298519075
20241016163040_575,1.0,15.099834502456806,0.0,22.282596936245003,213.82608359972255,-25.023987764267943,0.0,1313.2490147281992,5930.240439343285,2099.134341225759,0.0,131638.68204121484,442478.6437431573,303,10.45873459666563,240.73641770426119,23976.0,4.8,3.262816226693813,1.1947995405748943,3.8984377521147584,17.110003990431153,67.6590909090909,51.0,43.99222203041754,63.39502623227354,46.201824526709814,39.04924363778473,1.4585646690778546,1.081775488970703,0.9842872935203467,34.09427904322055,25.491417855881124,0.36363636363636365,103,3.555279417348383,0.41112379662262355,0.28296902231136595,46.15533980582524,22.86887794104884,31.48132403388783,0.36893203883495146,9,0.31065548306927615,0.6691232375099245,0.1358117465074611,45.55555555555556,14.492228653938106,78,259.44871794871796,254.95181281436442,0.20375842875686936,0.17695447367455058,,,714,503,290,24.645334990162578,17.36218977598288,10.01001001001001,1.0219567665656506,0,0,0,0.0,0.0,0,0,7446.638948404275,1.4756848449312163,0.03533123028391167,38.43586,38.977230000000006,1498.1233554678001,17.36054406945282,5.894487066712317,2,4.167960901778616,168425.54529235166,105950.79255095674,263684.32072120905,1.565583892060483,538060.6585645175,34085.993554416,21.491799214638085,27558.2908098649,17.375971506850505
20241016163052_576,1.0,16.652901447771857,0.0,26.015082135812253,183.81400857266107,-13.469045807203038,0.0,1838.8388101180592,6462.102782760469,801.3742960216496,0.0,218699.04646070919,902187.8329779534,575,21.17317818610303,393.7134453308882,18889.0,2.284591194968554,1.9086116877370496,0.683161705308487,3.0626778908330192,13.934181728295673,50.308411214953274,30.0,36.38794378109251,56.958652109752705,44.4592519640974,31.127595744156995,1.2431418212246195,1.126737886349218,1.032563409487125,35.07478858829351,31.631918729384417,0.3364485981308411,89,3.277239754022904,0.39644224290876173,0.34228763330351797,35.87640449438202,14.018302823046428,40.75130966369582,0.3146067415730337,6,0.22093751150716207,0.7836997960501112,0.1438370392041594,37.0,9.678154093971983,74,148.3918918918919,95.52441566590521,0.04350085678472519,0.03860578309816983,,,676,441,233,24.892292963140257,16.238907095776412,8.579740030194793,0.8316009694546156,0,0,0,0.0,0.0,0,0,9698.640537809535,1.5621951656534332,0.05463858850313034,39.756910000000005,39.16919,1557.2459616029003,17.323704444333323,5.8621292091831,2,4.250990013405939,189915.9610055548,141715.47388227383,401982.9548446508,2.1166359726494677,733614.3897324794,37565.537507036,21.368337603547214,30460.945640335907,17.327045301670026
20241016163402_577,1.0,14.352748599996398,0.0,21.34536509464498,132.48621349922078,-20.725738169762142,0.0,1278.3918296219956,5022.305915155047,1297.5709722904596,0.0,128717.68457839124,514528.07499157847,366,11.930762460475275,283.01950849831263,24674.0,4.110278194236216,3.550972033949833,3.663445080399624,3.1772662931637843,11.472699367615787,75.17391304347827,78.0,41.747327093727804,65.61595578542291,59.63795439354169,28.147614606688155,0.9614033372390078,1.020478254577157,0.7395921610380443,19.664418178965487,22.07843061912106,0.2608695652173913,99,3.22717345242364,0.38595531630663144,0.31020615094801723,43.25252525252525,13.481257797583943,33.71959838860568,0.3333333333333333,8,0.2607816931251426,0.7335879954641065,0.12168519157422023,39.875,11.794463743638369,96,211.78125,158.44026234442694,0.15894349419023776,0.14569728342463395,,,680,441,255,22.16644391563712,14.375590833523487,8.31241646836392,0.8483512766340885,0,0,0,0.0,0.0,0,0,6067.872761060917,1.487197030306121,0.04048582995951417,38.35328,38.607,1480.7050809599998,17.68282566941814,5.5170256270801,4,4.341281107801694,181265.7135159804,121499.86549809559,296053.0045415828,1.6332542917195574,598818.5835556587,38330.839114955,22.156554401708092,30597.517304856217,17.68642618777816
20241017100046_580,11.0,19.457981451571452,0.0,32.37449543870184,279.0771302812616,-41.5771861858969,0.0,1542.944015580689,10842.490997323534,3300.262374805871,0.0,144655.55997316795,640157.7267892226,491,13.898717694681121,478.10301627532635,27252.000000000004,3.374860681114551,3.8901338411641544,1.3847997104932408,4.771349336386837,18.865186985254777,64.32558139534883,46.5,39.15931736240925,78.20561780354392,53.15660407600546,58.1160902860056,1.3327084329544812,1.0598389130541952,0.9857724231710946,34.145946535134655,32.29483322283367,0.23255813953488372,115,3.255300478387636,0.35608071494157023,0.31620069450090693,53.417391304347824,34.89137992677715,36.45852622098725,0.33043478260869563,11,0.3113765674979478,0.7885212299503394,0.2836209838352503,48.81818181818182,19.994627377546752,102,207.37254901960785,160.54685478008284,0.15598753367568216,0.14790253917451548,,,784,539,312,22.192657174399187,15.257451807399441,8.831771732669063,0.8733687352687108,0,0,0,0.0,0.0,0,0,10842.490997323534,1.6638157210334494,0.07238193018480493,39.232690000000005,38.56324,1512.9396403156002,16.680449982006554,5.811135176375934,12,4.529831995784264,418953.9655719408,201168.21559745123,396385.72321818094,0.9461319280676803,1016507.904387573,40832.81132173,20.950647163535145,32869.043585971165,16.86456828423354
20241017100305_582,1.0,16.338336968186436,0.0,25.57298872066092,153.29756209958313,-8.722074334843999,0.0,1657.167779767552,6782.312686167268,1129.5242348913903,0.0,191190.55212166076,945192.6160631842,650,20.101434933201386,466.9406155578971,22658.0,2.341186195494937,2.5618456107136787,1.096344362871448,3.1924080610213097,15.083370631506604,67.0990099009901,45.0,52.74194696175649,61.963613544002136,47.33531104742983,30.291029962864645,1.3760510441067877,1.1109098191261944,1.163981572162254,32.492863508091425,29.01135636519455,0.3069306930693069,56,1.731815932706581,0.39148183273131026,0.3340007942812198,36.464285714285715,13.4694950134876,40.03254678991748,0.16071428571428573,12,0.3711034141514102,0.87594950652898,0.3316693604875612,43.166666666666664,17.266698841668866,86,174.0581395348837,116.01306608962379,0.05212529848656616,0.035740197760120156,,,680,468,239,21.029193468579912,14.473033151904998,7.391142998515587,0.7570245461211661,0,0,0,0.0,0.0,0,0,7662.946145285466,1.5652136916049624,0.06673209028459273,40.07199,39.47235,1581.7356144765,17.33220310540154,5.648594913070971,4,4.543109561777037,294424.89980189584,174214.0106162478,454105.99094489886,1.5423491397991291,922744.9013630425,44302.90019662,21.727758801677293,35650.57507204464,17.484342850438765
20241017100323_583,1.0,17.186180321227038,0.0,26.593708377128713,265.1916179769059,-27.918525995535088,0.0,1601.0879737219902,12423.14123882067,1919.7316703085305,0.0,161046.53377220032,1275586.628944152,954,26.52283911145709,814.406100217043,19883.000000000004,1.2360437647643914,2.7347002372602964,1.1089018855356083,4.338562664362229,22.14404801203032,59.603658536585364,37.5,45.26030658832051,61.24837826454684,44.533307871964475,35.899682764125124,1.3574717494442576,1.0722120466412552,0.9485828867794406,35.27679633770856,28.53051557262667,0.3170731707317073,172,4.781895521143206,0.48432406838133957,0.3156886792800387,48.47093023255814,23.01324879422503,38.37680025210593,0.31976744186046513,46,1.278879034724346,0.7072246672696724,0.46199723135541493,-655.2826086956521,4676.667936185946,176,10.403409090909092,2422.187235131469,0.13764326836941007,0.1586666248609162,,,1504,1017,485,41.813784091856874,28.274347354666517,13.483833300897995,0.8871632063132313,0,0,0,0.0,0.0,0,0,17920.158269315485,1.5473891161424755,0.05476673427991886,45.016239999999996,47.55199,2140.6117943176,18.119455120470153,5.621177843160128,4,4.713863074471051,478592.2404070524,314309.61108647997,1364596.9287855886,2.8512725731302524,2157498.780279121,79036.43249713999,22.895837919217843,62509.873040801824,18.108306211124514
20241017100649_584,1.0,17.79397629760103,0.0,32.336482004924605,309.9199868411809,-23.186082819012253,0.0,1782.3926395875137,7111.979500313976,1745.933454245653,0.0,202714.634360737,998752.8110741078,539,17.79288944640676,471.8947807215005,21677.000000000004,2.515900649953575,2.7922439931856693,0.9250764052928833,4.409234504412931,25.378411308683372,68.41304347826087,35.5,78.42847089711094,65.69324397837846,46.0378158967747,47.77796347830049,1.6670563370555258,1.1571597352436829,2.3222014242892786,38.96928807349393,30.55190540382321,0.3695652173913043,58,1.9146337437691876,0.44425012692242705,0.3144313858012395,37.6551724137931,15.502560104636256,39.34756231565078,0.5,9,0.29709833955039117,2.1473274993766327,3.6144549778905946,63.55555555555556,58.01936671129949,85,166.74117647058824,113.83922129256801,0.06249746889856509,0.07454116123019047,,,572,366,218,18.882250024758196,12.081999141715908,7.1963820024428085,0.7122235787101896,0,0,0,0.0,0.0,0,0,12355.3782838258,1.8172712756329894,0.07262247838616714,39.84655,39.25658,1564.239277799,17.20065212436283,5.662613870563426,6,4.536881139399779,349183.87521698786,138952.28160693182,358259.00456198165,1.0259895430147064,846395.1613859013,37130.118982206,21.388317386063363,29825.669988543897,17.18068547727183
20241017100829_585,5.0,22.96891651274676,21.236501701807278,28.871908187925378,241.39438758010874,-33.79812857938513,0.0,1791.0993005763305,12007.639509376242,1121.453012003642,0.0,187135.5097967302,750477.4693360152,709,18.441930029912864,598.7392224845628,27000.000000000004,2.35910878112713,2.083651280158574,0.9690219839196695,3.403115014228375,23.401356036884422,62.4014598540146,44.0,51.46984942010886,67.28546688236365,52.58920172869655,36.33066359592794,2.173989311615563,1.339349290971971,2.7394013172441474,49.23468808672466,42.44106923807462,0.291970802919708,126,3.277409285992977,0.47654617320190507,0.3195142869761743,49.24603174603175,28.913578539079182,42.14764814425956,0.2777777777777778,27,0.702301989855638,0.8030540516887376,0.5503792158413945,47.407407407407405,36.737567067229755,78,178.05128205128204,133.88752430687117,0.1494978359176437,0.1529062292329126,,,1014,680,365,26.375341396800625,17.687605670438288,9.494082455455846,1.0020020292737515,0,0,0,0.0,0.0,0,0,12007.639509376242,1.2569991349789056,0.08231707317073171,43.60684,43.70036,1905.6346064624001,17.962325644440657,5.7489791578159934,2,4.612890187611881,333281.50635012775,193214.3483494548,471588.4605840107,1.4149853850233893,998084.3152835933,44293.99764635,22.495681892508888,35434.64119725531,17.996262670012854
20241017101351_586,1.0,13.024922194523826,0.0,21.307535266625404,161.19648475324905,-22.725844189772452,0.0,1122.9171862384883,6903.626116165203,1544.5416071739685,0.0,108685.1193027712,514176.8675110524,206,7.228070175438597,185.91622359115564,25073.0,7.316311642836299,5.149384019699016,4.236886414663994,3.8275990947354126,16.10369588700316,86.35714285714286,87.0,40.960969475931144,79.41668525304685,74.56772793731903,37.38002386975914,1.077842648002758,1.01787574143779,0.5451272659539258,20.303273752437775,17.45407445409652,0.2857142857142857,88,3.087719298245614,0.35761026580466493,0.28499613923345035,42.92045454545455,17.75030191222692,28.884900185019912,0.3409090909090909,7,0.24561403508771928,0.6200142381514634,0.0873360154123061,58.57142857142857,25.14448046707634,59,403.20338983050846,343.8780223070343,0.1900493601122856,0.1999385555912551,,,591,413,250,20.736842105263158,14.491228070175438,8.771929824561404,0.8567109148926143,0,0,0,0.0,0.0,0,0,7281.024015733554,1.6359049941644874,0.036921151439299124,37.53066,39.12729,1468.4730177114,17.374221979480936,5.770202443905622,2,4.136169036603567,175583.03961621498,99679.54051526554,228497.4490678316,1.3013640131032906,503760.0291993121,34476.247179137,21.561130193331454,27808.397706262636,17.39111801517363
